,HueStd
102047.0,948.5755981339978
102113.0,1924.1703409836723
102115.0,103.94746472844513
102159.0,1203.760082888368
102174.0,40.4854652241372
102176.0,831.0588738436146
102182.0,65.36088474149369
102243.0,727.2115940739926
102260.0,67.95233404803146
102271.0,6.706632140592096
102295.0,26.137456722119865
102328.0,1278.7254206529917
102347.0,11.79073705919665
102371.0,4.417317430092521
102391.0,1049.8140908662238
102402.0,419.28098414323773
102406.0,749.1148533443815
102407.0,1219.1588892192533
102422.0,668.9265541324538
102433.0,523.4435592397764
102471.0,46.222452805412225
102474.0,527.0719122830917
102481.0,31.067885198407055
102513.0,6.378167029319687
102556.0,1153.4932996039176
102595.0,19.22443359070446
102602.0,42.8502094855367
102616.0,719.8233869300984
102642.0,5.63873232197721
102649.0,689.0017445155149
102657.0,1238.7531417146688
102699.0,888.8712802270878
102701.0,350.32355820107074
102729.0,5.280336635155197
102731.0,74.13728968320656
102735.0,188.20655189867009
102742.0,82.42783115134661
102743.0,53.25264266177449
102765.0,758.5069159894692
102770.0,90.16717012876889
102799.0,115.98140243975178
102804.0,6.36813072248554
102808.0,120.2485864464923
102812.0,109.13461894086653
102822.0,17.15874918154613
102834.0,227.3082305701703
102839.0,9.87432874656249
102843.0,8.317447077769895
102863.0,157.89816248762367
102871.0,210.7373341845152
102874.0,7.728293876637489
102919.0,1164.1990156423317
102928.0,38.83336839618712
102933.0,87.05844636054992
102964.0,441.7742367951189
102974.0,259.85294446241426
102977.0,70.12638023865834
102982.0,241.25046534941424
102990.0,1075.894517356064
102998.0,9.351438544269895
103019.0,801.0509749187829
103037.0,232.92089455646212
103040.0,162.87447168594565
103072.0,128.02404451556853
103075.0,252.18286280223546
103132.0,569.9639799757889
103159.0,4.744882886258397
103167.0,129.40683892377743
103191.0,108.37213675292644
103224.0,168.46283923896286
103233.0,418.2874271755325
103246.0,41.42540701824642
103255.0,1264.7679516236635
103260.0,101.3926318795402
103318.0,778.2887859817741
103323.0,361.14152201038746
103348.0,235.4246682547306
103353.0,294.3527758530024
103354.0,824.2368308080707
103356.0,303.62963869407804
103373.0,4.247706183361643
103386.0,494.3587615593551
103393.0,193.45027648583505
103444.0,89.61596644988047
103445.0,8.157932104228788
103491.0,203.42327281043657
103500.0,6.128792640609425
103503.0,928.5624610541761
103520.0,155.24363161660438
103523.0,86.46502556462502
103533.0,600.3409623839559
103547.0,1320.2739753363428
103561.0,300.8991560698275
103577.0,4.3932308797528465
103592.0,775.4630677414186
103610.0,10.079954653265723
103626.0,32.80031564142414
103645.0,81.35653537573607
103646.0,129.95799360552587
103707.0,248.1390804298604
103718.0,5.80419409041178
103731.0,226.4328000097297
103750.0,158.83851354744962
103751.0,365.21267411295844
103754.0,226.53132217639256
103758.0,207.43568514683002
103769.0,8.619968735438928
103787.0,821.4679581563768
103818.0,842.1104778080655
103819.0,94.81287959359408
103824.0,548.58688233589
103882.0,16.723559206021303
103900.0,6.058156774747078
103902.0,68.69963364118297
103904.0,41.03686599055448
103907.0,4.895012068994004
103950.0,981.5603042165459
103955.0,62.049558701923296
103974.0,236.07025520052747
103979.0,638.9579908648938
103999.0,290.9550798123471
104001.0,779.4045604856323
104008.0,342.7348751315277
104020.0,825.9187113686335
104040.0,693.7284204649686
104041.0,660.6790009454188
104096.0,623.3741373026413
104110.0,18.749757150782177
104131.0,187.61565264629752
104141.0,919.3374592196267
104143.0,141.86770526792634
104159.0,86.41725727758836
104173.0,388.1949934619431
104196.0,75.4234653456034
104212.0,307.1320297229557
104216.0,975.3921787718451
104222.0,107.91069745657649
104234.0,651.050816608557
104243.0,130.8820162366136
104253.0,9.739569292128474
104267.0,617.807676802976
104268.0,27.495363642971764
104279.0,89.99743352690993
104281.0,243.74389776374468
104287.0,58.666720654803825
104310.0,908.5385019671078
104314.0,203.3680941103131
104317.0,322.35794976495544
104354.0,46.89812651866042
104365.0,466.1821851020137
104387.0,232.95702589417084
104389.0,1289.9026281524018
104398.0,327.007592679552
104414.0,118.65353572333369
104420.0,1074.4695134693227
104422.0,41.94631414418208
104440.0,886.9422023140382
104460.0,529.9215817232746
104478.0,1146.625052159321
104516.0,5.195699657675782
104536.0,436.0581145552346
104540.0,141.84800681601644
104589.0,269.86718379371877
104602.0,151.23491493147503
104608.0,765.3185591362617
104610.0,324.03801924493126
104611.0,67.78946506953046
104612.0,5.704622135609773
104624.0,43.26638700925814
104703.0,5.104343362206954
104709.0,49.99197157744873
104721.0,800.4798808814048
104723.0,380.8334982211843
104751.0,6.722674108037916
104764.0,645.3300146319334
104769.0,122.51118198432724
104784.0,122.55116223396969
104788.0,332.08921705707377
104819.0,30.26855925910016
104830.0,121.75189197347626
104920.0,58.135899181339525
104929.0,1567.6002658242892
104934.0,511.94725704101756
104962.0,226.24239822358481
104977.0,605.2071831514164
104988.0,225.2920312616144
104991.0,10.020645031876684
105009.0,569.1448559347544
105014.0,194.12912261660543
105020.0,200.67984414376585
105028.0,31.59518701442055
105056.0,201.97004277190217
105069.0,522.5326423891661
105070.0,1259.8873713558546
105082.0,197.85049781196932
105088.0,649.2116520686279
105092.0,10.318104185807968
105117.0,1572.4902298192644
105165.0,500.1199027036616
105201.0,208.0276624170412
105216.0,104.41763651074929
105218.0,792.6736182139006
105221.0,5.730306172337143
105257.0,24.236431480300716
105258.0,176.73436713427927
105279.0,10.221108595544365
105314.0,1281.0585159024163
105331.0,106.23441591392569
105334.0,32.382843115511285
105354.0,4.846892453231634
105364.0,73.6285234920578
105365.0,978.3801006991876
105381.0,267.6812914797943
105417.0,8.553317656275185
105447.0,554.5261884769321
105459.0,518.9092553048413
105497.0,510.63711594573965
105500.0,596.9577774058282
105507.0,3.22093856172284
105513.0,1207.8003764380333
105529.0,150.08667950374874
105539.0,1204.7263188906804
105541.0,6.725271691241749
105572.0,538.9996879676181
105576.0,549.6954758977864
105581.0,125.83795919259875
105613.0,859.1204397838607
105631.0,1006.2611779967755
105648.0,75.79121464259896
105653.0,89.54947220917605
105700.0,325.1713753291013
105743.0,27.363994276020843
105755.0,15.206136360251083
105757.0,20.086699462571126
105758.0,309.1779692725032
105762.0,522.2680984071367
105764.0,329.594907651288
105772.0,4.406663113174804
105774.0,1175.6727003180247
105787.0,11.219675255394321
105797.0,4.493375137965198
105846.0,8.993924373039562
105868.0,84.8763134880963
105870.0,862.4851736480774
105879.0,702.0346958336906
105881.0,1332.1701598999919
105900.0,124.74633993169516
105902.0,862.1357723505707
105925.0,691.3100567327251
105940.0,117.28879138417625
105973.0,77.876804181458
105983.0,432.25431807409313
105984.0,47.31068347401729
105986.0,1241.6948289001875
105991.0,1195.9734089664414
106000.0,44.417851722500686
106018.0,310.4137932927272
106028.0,153.6046732360548
106039.0,997.142317080247
106040.0,5.219975959686626
106044.0,67.17703942078741
106049.0,1296.7245929113133
106059.0,214.0611028394547
106079.0,519.6370229505873
106105.0,6.760885572340658
106124.0,1268.933704401524
106147.0,475.64424654379553
106165.0,31.851707934860354
106170.0,9.107767699648889
106176.0,450.1346589154785
106199.0,9.905594165387253
106205.0,104.26508979880259
106206.0,59.81373006356937
106230.0,24.120021628257845
106263.0,361.4868778657392
106275.0,912.0985920747559
106298.0,591.5572206743653
106355.0,1037.0426843656464
106357.0,507.87329596452975
106388.0,3.2728249527804736
106390.0,815.79699158325
106409.0,328.89687914474905
106429.0,7.516799232356354
106432.0,174.12056512665822
106463.0,363.7364523459678
106471.0,851.9837574462357
106499.0,6.756791402597629
106514.0,74.01778411306316
106544.0,1303.1116008845918
106612.0,299.74215715793383
106621.0,432.06131688502853
106646.0,112.1588737594631
106652.0,96.60919274619387
106664.0,1500.0333878383153
106670.0,612.7136951005971
106689.0,86.19628816764607
106694.0,5.002382549435758
106705.0,5.885248692563527
106725.0,103.10071669142106
106739.0,105.33282909863192
106749.0,412.62361297167126
106773.0,4.889285899051408
106777.0,344.53189834483027
106781.0,8.649527906286433
106784.0,101.50751429944346
106788.0,64.80940066472502
106800.0,6.131180351104185
106803.0,314.24252395508915
106812.0,22.16508695025099
106819.0,81.09803263990435
106829.0,74.92762032929268
106841.0,364.2161058992545
106882.0,310.3621227956403
106885.0,355.8095113657149
106886.0,476.05678956775057
106896.0,5.042525224968324
106919.0,105.9491064049004
106923.0,6.766446833693274
106931.0,982.9056875683419
106944.0,487.4740848246728
106973.0,116.42493499442938
106986.0,511.9629188718946
107012.0,390.23908684634154
107019.0,551.8682779503554
107055.0,649.7518984475585
107064.0,209.53386418223195
107084.0,513.8602481240695
107106.0,82.02087500334426
107117.0,129.98526594919934
107143.0,5.849388564910024
107159.0,1188.1922522746434
107193.0,29.307961838760583
107197.0,1159.4935701735549
107202.0,633.122226002944
107229.0,922.2315251686249
107231.0,879.3549650549173
107261.0,3.9927335992777024
107268.0,144.2733774130637
107272.0,40.61083848981075
107290.0,197.1381962990281
107298.0,49.40065772525284
107314.0,103.1276171632926
107355.0,143.38530105023523
107374.0,418.4952821002337
107379.0,1594.3357880896713
107383.0,69.89407119692474
107388.0,117.15902693722533
107394.0,35.36447820982956
107403.0,66.76937759048603
107406.0,345.707104466582
107415.0,129.23966436822664
107422.0,717.769093899702
107434.0,803.9194691967723
107435.0,64.69532015581807
107454.0,1072.9379359779978
107461.0,3.132810199588037
107466.0,18.905997010571802
107480.0,143.40843992519933
107496.0,7.295151595790835
107510.0,41.6399261454501
107517.0,3.219507602378317
107521.0,317.15061550137773
107524.0,736.9953048233667
107527.0,48.29111584828677
107539.0,1342.191392733284
107553.0,7.638954468184964
107555.0,744.9839204831203
107559.0,585.1424385769146
107560.0,685.5896014776375
107562.0,289.21997862756353
107563.0,758.0731197881968
107573.0,25.58219251388642
107576.0,11.909653852673774
107583.0,128.57059466852107
107593.0,268.10160120632776
107597.0,235.2608264669982
107606.0,518.3548690218662
107608.0,7.047556969775614
107610.0,114.58150569636719
107613.0,88.90839135864204
107616.0,931.2611036258476
107619.0,5.781267193265087
107627.0,548.4516106325251
107629.0,1014.152891826657
107631.0,757.0936754128926
107660.0,692.3636069968692
107688.0,194.79201222711364
107692.0,96.77701912760865
107709.0,981.7619803929573
107720.0,213.1875909168233
107736.0,11.331974480121254
107745.0,872.3207623250207
107747.0,510.8561907491346
107794.0,190.09778906065662
107810.0,829.7608970480104
107823.0,578.0626333770483
107828.0,55.27308395254507
107831.0,4.217696198735527
107849.0,6.611066106453554
107859.0,1036.7080643340983
107888.0,4.627352338374194
107943.0,468.5545641575246
107946.0,342.39145222368967
107951.0,1396.7561875935169
107954.0,357.49088624113506
107961.0,3.5759885827687694
107966.0,142.34158376771526
107967.0,9.811813589826057
107972.0,1179.8714011387385
107975.0,232.71219751234213
107985.0,234.15337933840556
107987.0,548.4502048433484
108012.0,62.49115077151952
108017.0,11.022798227234222
108038.0,574.5381156084159
108041.0,301.96042465757967
108051.0,539.786567736623
108066.0,326.041249239792
108088.0,598.3266262965021
108103.0,207.96581308966947
108105.0,70.22815273479551
108111.0,155.40565404752564
108146.0,40.724858603179946
108160.0,44.46479023360186
108182.0,86.57831913212715
108195.0,6.4885189860606785
108207.0,446.14576127225456
108225.0,4.179492958987814
108251.0,764.4938064146238
108272.0,839.9659288650375
108305.0,117.21442802833
108326.0,382.5810550404681
108481.0,156.4131545720887
108497.0,92.52801583108473
108507.0,591.1076121208537
108545.0,219.2438624862874
108551.0,3.9154164907348585
108574.0,588.312353577537
108580.0,724.8727813018579
108584.0,487.19266857719924
108601.0,1611.3329172393699
108608.0,235.98859416420734
108624.0,5.959699159194825
108642.0,622.0035784106612
108645.0,81.79662671529361
108649.0,374.23958574733797
108661.0,4.928638156145441
108672.0,545.8901955592537
108692.0,5.588677607774826
108715.0,82.40673519047475
108717.0,102.55047473296568
108742.0,266.35582293153294
108757.0,105.3656829168161
108764.0,147.75650502494278
108772.0,477.28969280858524
108779.0,10.250647181136499
108786.0,464.88494781890404
108914.0,997.9808439793516
108917.0,302.0667642118458
108920.0,4.554946812709517
108928.0,53.78898440658158
108929.0,181.07976535553885
108947.0,243.58495880471844
108952.0,7.610352849549312
108959.0,31.290381846329456
108961.0,1579.6647162836748
108979.0,5.737436870280253
108985.0,5.354865581580293
108988.0,21.65275134282449
108991.0,37.26287222477528
108994.0,704.6974195056349
109011.0,604.2581401511176
109033.0,164.36912653124614
109074.0,7.026113019535762
109083.0,169.14472781736188
109096.0,258.5808758366806
109098.0,180.79771461759947
109112.0,1446.233411827578
109124.0,866.5314731480014
109127.0,20.20158929100063
109132.0,858.6632431192608
109135.0,782.0961810705518
109155.0,6.965464232264712
109180.0,7.658011701013796
109215.0,1227.053314308248
109255.0,77.93919294602262
109266.0,874.780189584102
109282.0,9.676376476397914
109292.0,370.9929587990019
109330.0,41.532665528717104
109333.0,373.5289605384747
109360.0,156.59463355009188
109361.0,703.6433783976257
109366.0,790.3681007945096
109380.0,890.6219209915528
109402.0,1232.7658588276527
109404.0,50.05679278841114
109414.0,7.8404451889083715
109422.0,1067.200126106747
109449.0,787.7782668670275
109509.0,8.132290815825998
109529.0,159.44615989445958
109568.0,222.16637812484146
109595.0,542.6721399663459
109623.0,30.380297513686692
109629.0,495.122179509228
109630.0,694.8001050228082
109682.0,100.57845925922916
109688.0,932.2594674663786
109699.0,5.389776384153096
109715.0,1245.095921105507
109718.0,113.67345393152195
109727.0,346.0090772380568
109740.0,322.82773991114374
109744.0,333.5522382840725
109750.0,865.9285929682134
109772.0,6.2782032844684
109780.0,695.0209500486392
109827.0,1132.739007448609
109868.0,1226.596083372278
109879.0,2.452707704037432
109885.0,164.99202459643968
109888.0,42.916262285696604
109946.0,9.666191213932771
109977.0,152.60541261973594
110034.0,967.5208247877491
110063.0,953.1367566553301
110074.0,5.700315344241366
110076.0,57.480144107566254
110109.0,6.55589829504996
110118.0,144.42452656271996
110121.0,44.239343172548224
110129.0,9.467215029234822
110139.0,17.484461673859347
110149.0,1344.9631379992575
110178.0,133.4776150860787
110195.0,173.2418227419076
110217.0,1311.6720530786963
110250.0,3.9828140637081453
110285.0,205.09283897500723
110306.0,69.87860501807565
110313.0,876.6470247021151
110339.0,8.688126901892304
110348.0,64.56483995198384
110349.0,660.6736344059019
110364.0,44.585510363056834
110370.0,7.105398515801912
110375.0,123.30022136720262
110384.0,39.83057406028398
110388.0,30.23547726676942
110389.0,5.468172086014837
110404.0,483.10450485171015
110411.0,521.5974482289124
110429.0,44.49617166124001
110465.0,295.0974657919252
110466.0,228.55915361269047
110480.0,123.7768700335668
110521.0,285.133048541764
110528.0,710.7153197298919
110538.0,270.36101921185235
110566.0,1141.2985756253074
110596.0,385.43794817563213
110619.0,735.103991124054
110633.0,1155.3843483640096
110636.0,41.30780282908538
110676.0,698.5670172929259
110678.0,82.93297211862543
110695.0,794.7866589672306
110707.0,9.061232205410054
110710.0,848.1193435125773
110713.0,217.22792407078197
110719.0,744.1445640615926
110746.0,451.5792159367417
110763.0,652.5585345136765
110789.0,676.1962748698577
110805.0,182.77693037997395
110808.0,280.3529707714751
110821.0,76.58285570805003
110837.0,951.2702780623034
110844.0,726.2088544318195
110858.0,49.68589628563279
110887.0,744.0078688270612
110923.0,71.96795107285905
110964.0,473.90938765146876
110966.0,345.45525738914415
111022.0,995.7499857249592
111038.0,915.8351754355159
111121.0,457.6261007480426
111123.0,441.54386243085594
111125.0,374.13312984036287
111141.0,276.4203296704358
111142.0,5.261307514800601
111149.0,20.7966895607916
111175.0,5.901729572671557
111182.0,206.3106783476797
111207.0,296.4212251694652
111223.0,41.1990182573053
111240.0,271.1828605540012
111245.0,1072.4973698469114
111259.0,5.80734580401691
111266.0,121.53063240416641
111274.0,167.04006177648665
111286.0,41.79751848083819
111298.0,627.0207470004284
111302.0,303.95283652535346
111305.0,120.37435519231357
111312.0,72.06615993724645
111383.0,15.900070939534482
111398.0,44.89817692169243
111399.0,5.465400167646303
111411.0,6.305069959562641
111417.0,97.22763537407447
111428.0,567.2939629530898
111481.0,6.996159775596883
111484.0,177.2487250323062
111491.0,663.8165963156334
111499.0,267.5317918057255
111514.0,640.377045872499
111534.0,225.814092001867
111552.0,244.00180761513693
111553.0,634.5089890509884
111597.0,237.4945711567336
111615.0,105.26691830424089
111622.0,914.3047232833185
111658.0,895.7837310459498
111660.0,1079.7643280561517
111667.0,1438.5862815178696
111681.0,265.5707077123666
111715.0,1042.6064946546862
111716.0,686.5214682635553
111725.0,926.2276233337769
111727.0,5.3736968662051545
111743.0,50.2755963325084
111753.0,89.41466031595276
111770.0,82.50049748436342
111775.0,1087.886850460776
111791.0,212.89194485008406
111792.0,710.3716551057677
111793.0,4.082511687260942
111799.0,858.0941421626596
111804.0,5.649786711405028
111834.0,1232.0514068328994
111839.0,932.1771123915988
111858.0,623.7039343962819
111879.0,82.86155629670272
111882.0,712.2444924696875
111883.0,374.57036126337306
111910.0,262.0344152750142
111924.0,4.755165112596961
111937.0,1401.3056037170838
111979.0,900.0054166805128
111980.0,3.4560158103233145
112016.0,119.41794314777589
112017.0,829.5656419992894
112034.0,450.6923294274678
112072.0,715.463188561762
112119.0,116.88749569829426
112122.0,4.975842232205662
112125.0,942.0197116019827
112135.0,96.62843013286844
112148.0,964.6872831510838
112167.0,30.20950409321108
112177.0,475.9295114884155
112188.0,957.1514816220272
112196.0,585.7137703302424
112229.0,30.96473992467123
112245.0,687.9562190603302
112254.0,5.79488498053787
112259.0,60.584182978829325
112263.0,50.97232674244549
112282.0,17.18596412371509
112311.0,27.303385556124436
112314.0,158.15663603725753
112345.0,487.46564551863406
112359.0,276.40249820946667
112404.0,147.0619538472824
112420.0,389.4680216964215
112438.0,361.4938694453709
112444.0,203.27411627791756
112479.0,728.5760925217364
112512.0,41.609238883601655
112518.0,28.753086520337725
112527.0,9.478041107988902
112536.0,5.80225426566154
112538.0,667.576838158424
112574.0,6.751476120915323
112586.0,1128.4172753382516
112592.0,154.30367377844132
112623.0,296.072909798143
112627.0,95.44871906552022
112628.0,5.737693128490416
112665.0,8.159032282644132
112674.0,253.2132299784099
112678.0,440.7765760512465
112698.0,115.2648957857101
112700.0,534.678763238144
112726.0,7.390170926194555
112764.0,52.800548560959434
112769.0,823.6356816096232
112814.0,4.513254985570041
112819.0,86.13214625835285
112824.0,577.1238033210985
112826.0,140.40120740645656
112835.0,1491.0636244074153
112841.0,291.04579093765756
112843.0,20.63801460617828
112846.0,180.26393583561705
112873.0,708.1105232721552
112918.0,5.276188678872276
112964.0,28.06570396712699
112965.0,87.64785420813742
112988.0,8.1119088557227
112997.0,127.50595116323522
113072.0,34.515977953473154
113102.0,24.22297561315732
113118.0,190.51163806466067
113142.0,54.863900186845825
113149.0,9.406328223200898
113166.0,273.1071941508052
113168.0,177.84372698524314
113196.0,1495.8711106112628
113267.0,4.946431747249333
113271.0,1167.3215700653486
113279.0,24.383448744533723
113284.0,318.49968946590513
113289.0,957.3703344921989
113303.0,239.16048958426663
113305.0,247.65993221856698
113317.0,830.6432552786382
113322.0,72.5704922950633
113373.0,50.3748057097363
113394.0,11.79116663666712
113402.0,357.8079014129201
113417.0,80.76740511050755
113418.0,39.61215614856541
113420.0,22.3316636911277
113436.0,1066.1158890599072
113444.0,126.83783576977693
113452.0,174.57052324508768
113457.0,4.824481448323325
113470.0,327.11195334764125
113475.0,641.0962415888961
113477.0,148.06236174054817
113483.0,7.947346028908742
113509.0,13.802930530414056
113510.0,302.8412902303802
113512.0,103.38325072793597
113516.0,8.882257423145347
113518.0,12.620643762649479
113539.0,550.1122774609396
113553.0,5.551457182518971
113556.0,9.441074693962472
113566.0,440.66652260001706
113567.0,1055.9048469094369
113608.0,154.451899582339
113609.0,1378.7638208421633
113617.0,5.664063826039749
113622.0,132.41053337268588
113641.0,527.166024528945
113655.0,1193.548979927854
113672.0,1381.134248852751
113692.0,1233.2505450909255
113746.0,5.891499396699909
113761.0,11.261811373091795
113766.0,979.6596859700176
113779.0,380.3779629412473
113813.0,4.833409460698671
113823.0,80.88011603827074
113828.0,83.45666451590026
113845.0,2.9798261633658156
113857.0,152.2486990871107
113858.0,46.019055042554136
113903.0,27.33178811799265
113913.0,128.95835388268074
113940.0,1160.911389905897
113944.0,1138.6128996952423
113951.0,217.46316831966604
113965.0,260.103990966552
113971.0,615.4694201934275
113975.0,33.77633015759434
113987.0,1223.8473073713146
113992.0,61.374574867940865
113999.0,246.68149159019418
114000.0,179.90158857930822
114026.0,1064.3139525386168
114029.0,8.18108143329664
114046.0,38.37036981914879
114059.0,106.25619732277602
114080.0,1261.5458073986156
114117.0,248.7894358118172
114173.0,58.42843571207378
114190.0,87.53065913559942
114191.0,21.196614898358288
114207.0,5.469994745447023
114236.0,1331.5585462181186
114240.0,296.9273491753536
114256.0,1196.2189470110923
114271.0,4.310172703863628
114289.0,8.365276473384899
114294.0,473.55334862755285
114305.0,5.33222702450388
114319.0,1203.8835865317458
114329.0,797.9879106917936
114337.0,62.45679400136859
114354.0,421.6312894080313
114433.0,528.4199911834604
114435.0,90.55020919531353
114457.0,8.7141463966358
114462.0,65.79478329045224
114464.0,192.7168463853132
114502.0,571.1237073131032
114517.0,720.0952173027869
114550.0,1072.3534584372337
114570.0,7.175189237393888
114586.0,775.8439493085494
114587.0,989.7726243881714
114588.0,260.2712091283061
114600.0,198.06221625815678
114602.0,338.6728959106961
114620.0,1043.7964173841453
114642.0,180.31761472208964
114650.0,6.244080367467322
114654.0,89.1661544742855
114658.0,396.37105149284787
114682.0,118.24336673301137
114688.0,173.4740709308292
114695.0,154.5754774761049
114696.0,168.85060121377006
114741.0,11.419825989069647
114772.0,1098.1117864222965
114815.0,127.65121188831482
114863.0,461.0606848860647
114893.0,175.47291437727824
114896.0,298.63611600912657
114898.0,1094.7114223006834
114957.0,1514.544044302458
114965.0,890.6172079070827
114966.0,628.8634192389704
114993.0,5.171438595905277
115031.0,6.184551578935469
115033.0,558.9224625354153
115042.0,1073.468699441143
115051.0,44.889404314921784
115073.0,185.59511564571284
115091.0,42.53724723442675
115094.0,5.17078458007687
115102.0,868.1598588748931
115106.0,157.20425025364395
115109.0,9.175344646209115
115114.0,154.84920622879855
115126.0,1322.0670852046173
115132.0,71.25265528672485
115143.0,235.8772530059222
115163.0,105.63205820004048
115191.0,84.56686658421845
115235.0,3.0285173417757485
115247.0,686.5461699027829
115255.0,164.58654696880782
115272.0,5.879543043534092
115275.0,375.1501059149223
115299.0,8.958518527055768
115304.0,5.058410202082017
115314.0,135.9341102357677
115330.0,39.85395903415228
115339.0,57.16879604074607
115357.0,120.99818941729829
115368.0,159.9292525130486
115384.0,296.3943511795682
115385.0,38.629361753855235
115389.0,758.8950081605929
115390.0,766.1306073085377
115399.0,239.94097739566294
115402.0,131.9509942928521
115426.0,32.63647602412362
115430.0,959.5455735485164
115449.0,146.75828629195834
115450.0,8.694245333614301
115490.0,119.72037040750077
115506.0,7.304975963427072
115515.0,334.3088386771718
115525.0,1072.3667350517871
115526.0,19.915463463192964
115535.0,1375.052989003232
115541.0,423.35018073268986
115545.0,446.67026240078053
115560.0,302.3000543848789
115571.0,26.695894915472127
115587.0,1290.9181762300586
115597.0,224.65722414161624
115617.0,657.2424210283143
115659.0,515.6448716724792
115662.0,113.13963483854039
115675.0,81.73574040606924
115716.0,144.60997641834746
115718.0,57.82195586904497
115736.0,579.6265574987705
115753.0,409.21677337632536
115766.0,1174.190904478399
115777.0,1085.9931560713612
115787.0,75.77817336246164
115815.0,1095.1708324708327
115818.0,58.18925358812796
115824.0,598.9812570756087
115838.0,15.692243507577983
115840.0,551.406936548327
115845.0,43.64458349514081
115854.0,5.07414446441699
115858.0,781.6714970583454
115869.0,1412.7087441405397
115870.0,962.0956658524108
115883.0,311.46711229218755
115886.0,752.5744800329618
115891.0,287.2723986995582
115905.0,93.6903021770931
115918.0,145.69335138697545
115938.0,39.21192742807815
